61 Hungary Games;2005;Jatekgyaros;Compilation;0b8c6468b9b9bb75d38e958079349b29;http://www.worldofspectrum.org/infoseekid.cgi?id=0017103;17103;SPLIT ENTRY;0;SARGATEN.Z80;/pub/sinclair/compilations/61HungaryGames.z80.zip;;48K;z80;40386;;0;0;0;;;;0b8c6468b9b9bb75d38e958079349b29;ed5a25eb;702b7103aff2acc91a82bcffd4843772341ebe02;
Harmadik Compilation;2005;Laszlo Nyitrai;Compilation;0b8c6468b9b9bb75d38e958079349b29;http://www.worldofspectrum.org/infoseekid.cgi?id=0017079;17079;SPLIT ENTRY;0;SARGATEN.Z80;/pub/sinclair/compilations/HarmadikCompilation.z80.zip;;48K;z80;40386;;0;0;0;;;;0b8c6468b9b9bb75d38e958079349b29;ed5a25eb;702b7103aff2acc91a82bcffd4843772341ebe02;
25 Jatekgyaros;2005;Jatekgyaros;Compilation;0c21af905c25f726f2f026d024051ffb;http://www.worldofspectrum.org/infoseekid.cgi?id=0017102;17102;SPLIT ENTRY;0;INCAGOLD.z80;/pub/sinclair/compilations/25Jatekgyaros.z80.zip;;48K;z80;20680;;0;0;0;;;;0c21af905c25f726f2f026d024051ffb;6b992d67;bcf69e46c950b3ae83308bac2a37706cf0bfc660;
6 Games Compilation;2002;Laszlo Nyitrai;Compilation;0c21af905c25f726f2f026d024051ffb;http://www.worldofspectrum.org/infoseekid.cgi?id=0014603;14603;SPLIT ENTRY;0;INCAGOLD.Z80;/pub/sinclair/compilations/6GamesCompilation.z80.zip;;48K;z80;20680;;0;0;0;;;;0c21af905c25f726f2f026d024051ffb;6b992d67;bcf69e46c950b3ae83308bac2a37706cf0bfc660;
30+1 Kazetta;2002;Laszlo Nyitrai;Compilation;0d46bf368690b2bac0ccca84996ad8c5;http://www.worldofspectrum.org/infoseekid.cgi?id=0016661;16661;SPLIT ENTRY;0;FUSS3.Z80;/pub/sinclair/compilations/30+1Kazetta.z80.zip;;48K;z80;24496;;0;0;0;;;;0d46bf368690b2bac0ccca84996ad8c5;c681d6a;66a682f8455981ac1ad5b53831aa2c9c78749301;
30+1 Programs;2003;Laszlo Nyitrai;Compilation;0d46bf368690b2bac0ccca84996ad8c5;http://www.worldofspectrum.org/infoseekid.cgi?id=0014605;14605;SPLIT ENTRY;0;FUSS3.Z80;/pub/sinclair/compilations/30+1Programs.z80.zip;;48K;z80;24496;;0;0;0;;;;0d46bf368690b2bac0ccca84996ad8c5;c681d6a;66a682f8455981ac1ad5b53831aa2c9c78749301;
61 Hungary Games;2005;Jatekgyaros;Compilation;0d46bf368690b2bac0ccca84996ad8c5;http://www.worldofspectrum.org/infoseekid.cgi?id=0017103;17103;SPLIT ENTRY;0;FUSS3.Z80;/pub/sinclair/compilations/61HungaryGames.z80.zip;;48K;z80;24496;;0;0;0;;;;0d46bf368690b2bac0ccca84996ad8c5;c681d6a;66a682f8455981ac1ad5b53831aa2c9c78749301;
Fade Out;1986;ZX Computing;Utility - Visual-Screen;0e28c67433c2477c0e044717359f973d;http://www.worldofspectrum.org/infoseekid.cgi?id=0025776;25776;MERGE WITH  COMPILATION  ENTRY;0;CUTS8608.TAP;/pub/sinclair/utils/FadeOut.tap.zip;;48K;tap;1415;;0;0;0;;;;0e28c67433c2477c0e044717359f973d;d80a343e;c42620904cbc9e6567d0bb27530300e1d3fe77f6;
Scrambler;1986;ZX Computing;Arcade Game - Race 'n' Chase;0e28c67433c2477c0e044717359f973d;http://www.worldofspectrum.org/infoseekid.cgi?id=0025924;25924;MERGE WITH  COMPILATION  ENTRY;0;CUTS8608.TAP;/pub/sinclair/games/s/Scrambler.tap.zip;;48K;tap;1415;;0;0;0;;;;0e28c67433c2477c0e044717359f973d;d80a343e;c42620904cbc9e6567d0bb27530300e1d3fe77f6;
51 Games Compilation;2002;Laszlo Nyitrai;Compilation;11a326d1aceaebbba34fbf46c3070877;http://www.worldofspectrum.org/infoseekid.cgi?id=0014602;14602;SPLIT ENTRY;0;FUTKOSO.TZX;/pub/sinclair/compilations/51GamesCompilation.tzx.zip;;48K;tzx;3698;;0;0;0;;;;11a326d1aceaebbba34fbf46c3070877;8e450972;963672a20d408e70c2617ca428401836275910c3;
Game84 Compilation;1984;Laszlo Nyitrai;Compilation;11a326d1aceaebbba34fbf46c3070877;http://www.worldofspectrum.org/infoseekid.cgi?id=0014604;14604;SPLIT ENTRY;0;FUTKOSO.TZX;/pub/sinclair/compilations/Game84Compilation.tzx.zip;;48K;tzx;3698;;0;0;0;;;;11a326d1aceaebbba34fbf46c3070877;8e450972;963672a20d408e70c2617ca428401836275910c3;
Reyes y Castillos;1984;Special Soft;Arcade Game - Action;123e78242c192c53ced99457a5c75b1e;http://www.worldofspectrum.org/infoseekid.cgi?id=0004134;4134;KEEP;0;Reyes Y Castillos.tap;/pub/sinclair/games/r/ReyesYCastillos.tap.zip;;48K;tap;36157;;0;0;0;;;;123e78242c192c53ced99457a5c75b1e;d34e37b7;bf88d75362272ec6f253cab964167096dccb261e;
Reyes y Castillos;1984;Special Soft;Arcade Game - Action;123e78242c192c53ced99457a5c75b1e;http://www.worldofspectrum.org/infoseekid.cgi?id=0004134;4134;REMOVE FILE;0;REYESYC.TAP;/pub/sinclair/games/r/ReyesYCastillos_2.tap.zip;Sinclair ZX Spectrum\Games\[TAP]\Reyes y Castillos (1984)(Special Soft)(es).zip;48K;tap;36157;;0;0;0;es;;;123e78242c192c53ced99457a5c75b1e;d34e37b7;bf88d75362272ec6f253cab964167096dccb261e;
Colour Sudoku;2008;RafaSoft;Game - Puzzle;13ae31239d0c14a0a338cacd0e7e87d8;http://www.worldofspectrum.org/infoseekid.cgi?id=0019220;19220;KEEP;0;Colour Sudoku.tap;/pub/sinclair/games/c/ColourSudoku.tap.zip;;48K;tap;14194;;0;0;0;;;;13ae31239d0c14a0a338cacd0e7e87d8;f561fcc3;13ef19ea861a6600c3268fe102d66acb418c2d4b;
Colour Sudoku;2008;RafaSoft;Game - Puzzle;13ae31239d0c14a0a338cacd0e7e87d8;http://www.worldofspectrum.org/infoseekid.cgi?id=0019220;19220;REMOVE FILE;0;COLOUR SUDOKU.tap;/pub/sinclair/games/c/ColourSudoku_2.tap.zip;;48K;tap;14194;;0;0;0;;;;13ae31239d0c14a0a338cacd0e7e87d8;f561fcc3;13ef19ea861a6600c3268fe102d66acb418c2d4b;
Balrogian Trilogy, The;1990;Zenobi;Compilation - Games;14c439349589cf578dcc5ddfd35eafc0;http://www.worldofspectrum.org/infoseekid.cgi?id=0011505;11505;KEEP;0;The Balrogian Trilogy - Side B.dsk;/pub/sinclair/compilations/BalrogianTrilogyThe.dsk.zip;Sinclair ZX Spectrum\Games\[DSK]\Bulbo and the Lizard-King (1987)(Zenobi Software).zip;48K;dsk;194816;;0;0;2;;;;14c439349589cf578dcc5ddfd35eafc0;ca9781f5;9509fafb718bff4a79d4263fafd32bd652280a60;
Bulbo and the Lizard-King;1987;Zenobi;Adventure Game - Text-Only;14c439349589cf578dcc5ddfd35eafc0;http://www.worldofspectrum.org/infoseekid.cgi?id=0006053;6053;REMOVE FILE;0;Bulbo And The Lizard-King.dsk;/pub/sinclair/games/b/BulboAndTheLizard-King.dsk.zip;;48-128K;dsk;194816;;0;0;0;;;;14c439349589cf578dcc5ddfd35eafc0;ca9781f5;9509fafb718bff4a79d4263fafd32bd652280a60;
Double Classic;None;Zenobi;Compilation;14e9a3067099dfb634a54365f61d536a;http://www.worldofspectrum.org/infoseekid.cgi?id=0017385;17385;KEEP;0;Double Classic - Side B.dsk;/pub/sinclair/compilations/DoubleClassic.dsk.zip;Sinclair ZX Spectrum\Games\[DSK]\Dr. Jekyll and Mr. Hyde (1988)(Zenobi Software)[re-release].zip;48K;dsk;194816;;0;0;2;;;;14e9a3067099dfb634a54365f61d536a;a92e7e19;4e7aeebbe48f81534ac6e8e6d3d64b8e08500c7a;
Dr. Jekyll and Mr. Hyde;1988;Essential Myth, The;Adventure Game - Text-Illustrated;14e9a3067099dfb634a54365f61d536a;http://www.worldofspectrum.org/infoseekid.cgi?id=0006207;6207;REMOVE FILE;1;Dr. Jekyll And Mr. Hyde.dsk;/pub/sinclair/games/d/Dr.JekyllAndMr.Hyde(ZenobiSoftware).dsk.zip;;48K;dsk;194816;;0;0;0;;;[re-release];14e9a3067099dfb634a54365f61d536a;a92e7e19;4e7aeebbe48f81534ac6e8e6d3d64b8e08500c7a;
Vindicators;1989;Domark;Arcade Game - Shoot-em-up;14f9b3e405bd601888d0a0dd115f81a1;http://www.worldofspectrum.org/infoseekid.cgi?id=0005581;5581;REMOVE FILE;0;Vindicators.dsk;/pub/sinclair/games/v/Vindicators.dsk.zip;;48-128K;dsk;175872;;0;0;0;;;;14f9b3e405bd601888d0a0dd115f81a1;2,87E+07;a3bea18ac143348a8dea03f86fd142d9576a4e1d;
Winning Team, The;1991;Domark;Compilation;14f9b3e405bd601888d0a0dd115f81a1;http://www.worldofspectrum.org/infoseekid.cgi?id=0012230;12230;KEEP;0;The Winning Team Disk 3.dsk;/pub/sinclair/compilations/WinningTeamThe.dsk.zip;Sinclair ZX Spectrum\Games\[DSK]\Winning Team, The - Vindicators (1991)(Domark).zip;48K;dsk;175872; - Vindicators;0;3;0;;;;14f9b3e405bd601888d0a0dd115f81a1;2,87E+07;a3bea18ac143348a8dea03f86fd142d9576a4e1d;
Curse of Calutha;1991;Zenobi;Adventure Game - Text-Only;15759ed4ffaf03e3503fbcc3b027ee6b;http://www.worldofspectrum.org/infoseekid.cgi?id=0006127;6127;REMOVE FILE;0;Curse Of Calutha.dsk;/pub/sinclair/games/c/CurseOfCalutha.dsk.zip;;48K;dsk;194816;;0;0;0;;;;15759ed4ffaf03e3503fbcc3b027ee6b;79c7a85c;3978615fe5311f291d4c32ac43e45ff29fb7b615;
Jenny's Next Big Disk Vol 1;None;Zenobi;Compilation;15759ed4ffaf03e3503fbcc3b027ee6b;http://www.worldofspectrum.org/infoseekid.cgi?id=0017396;17396;KEEP;0;Jenny's Next Big Disk Vol1 - Side A.dsk;/pub/sinclair/compilations/JennysNextBigDiskVol1.dsk.zip;Sinclair ZX Spectrum\Games\[DSK]\Curse of Calutha, The (1991)(Zenobi Software).zip;48K;dsk;194816;;0;0;1;;;;15759ed4ffaf03e3503fbcc3b027ee6b;79c7a85c;3978615fe5311f291d4c32ac43e45ff29fb7b615;
Klax;1990;Domark;Game - Puzzle;15c5e944e032135f85246c366207bc6b;http://www.worldofspectrum.org/infoseekid.cgi?id=0002707;2707;REMOVE FILE;0;Klax.dsk;/pub/sinclair/games/k/Klax.dsk.zip;;48-128K;dsk;194816;;0;0;0;;;;15c5e944e032135f85246c366207bc6b;6e64d9a3;959baad53b114a5b93a5d778fd1e8c00916a2081;
Winning Team, The;1991;Domark;Compilation;15c5e944e032135f85246c366207bc6b;http://www.worldofspectrum.org/infoseekid.cgi?id=0012230;12230;KEEP;0;The Winning Team Disk 2 - Side B.dsk;/pub/sinclair/compilations/WinningTeamThe.dsk.zip;Sinclair ZX Spectrum\Games\[DSK]\Winning Team, The - Klax (1991)(Domark).zip;48K;dsk;194816; - Klax;0;2;2;;;;15c5e944e032135f85246c366207bc6b;6e64d9a3;959baad53b114a5b93a5d778fd1e8c00916a2081;
51 Games Compilation;2002;Laszlo Nyitrai;Compilation;172033631e3f5bfa414efcc69468c68c;http://www.worldofspectrum.org/infoseekid.cgi?id=0014602;14602;SPLIT ENTRY;0;KVIZ.TZX;/pub/sinclair/compilations/51GamesCompilation.tzx.zip;;48K;tzx;9279;;0;0;0;;;;172033631e3f5bfa414efcc69468c68c;7d9205ab;041edabb4ee5c647993a82ed2c29a1f8aebada5f;
Game84 Compilation;1984;Laszlo Nyitrai;Compilation;172033631e3f5bfa414efcc69468c68c;http://www.worldofspectrum.org/infoseekid.cgi?id=0014604;14604;SPLIT ENTRY;0;KVIZ.TZX;/pub/sinclair/compilations/Game84Compilation.tzx.zip;;48K;tzx;9279;;0;0;0;;;;172033631e3f5bfa414efcc69468c68c;7d9205ab;041edabb4ee5c647993a82ed2c29a1f8aebada5f;
Frightmare;1988;Cascade Games;Arcade Game - Action;173afe7bd8d601ebf5963db216288d97;http://www.worldofspectrum.org/infoseekid.cgi?id=0001877;1877;KEEP;2;Frightmare - 48k (Summit) - Bugfix.tap;/pub/sinclair/games/f/Frightmare(BUGFIX)(SummitSoftware1).tzx.zip;;48K;tap;47418;;0;0;0;;;[re-release];173afe7bd8d601ebf5963db216288d97;2f74bebb;f658a0c84f651da7dce71b1f626d020660921c51;
Frightmare;1988;Cascade Games;Arcade Game - Action;173afe7bd8d601ebf5963db216288d97;http://www.worldofspectrum.org/infoseekid.cgi?id=0001877;1877;REMOVE FILE;0;Frightmare (Summit 48K) - BUGFIX.tap;/pub/sinclair/games/f/Frightmare48(BUGFIX).tap.zip;;48K;tap;47418;;0;0;0;;;;173afe7bd8d601ebf5963db216288d97;2f74bebb;f658a0c84f651da7dce71b1f626d020660921c51;
Mode Change;1987;ZX Computing;Programming - Assembler-Mcode;181b95d2851b860048450cd3042a8c78;http://www.worldofspectrum.org/infoseekid.cgi?id=0025853;25853;MERGE WITH COMPILATION ENTRY;0;INTO_128.TAP;/pub/sinclair/utils/ModeChange.tap.zip;;128K;tap;730;;0;0;0;;;;181b95d2851b860048450cd3042a8c78;62188dac;d1ded0bfeb3ebd7d07dfd1dbd0e4da19df80e5a4;
SuperCAT;1987;ZX Computing;Utility - IO Handling;181b95d2851b860048450cd3042a8c78;http://www.worldofspectrum.org/infoseekid.cgi?id=0025962;25962;MERGE WITH COMPILATION ENTRY;0;INTO_128.TAP;/pub/sinclair/utils/SuperCAT(2).tap.zip;;128K;tap;730;;0;0;0;;;;181b95d2851b860048450cd3042a8c78;62188dac;d1ded0bfeb3ebd7d07dfd1dbd0e4da19df80e5a4;
